,bin_mean.mean,bin_mean.sd,cao_e1.mean,cao_e1.sd,cao_e2.mean,cao_e2.sd,diff.mean,diff.sd,emb_dim_cao,emb_lag,embed_in_shell,fnn_prop.mean,fnn_prop.sd,force_potential.mean,force_potential.sd,frac_cp,fs_len.mean,fs_len.sd,length,moving_threshold.mean,moving_threshold.sd,peak_frac,period,pred.mean,pred.sd,step_changes.mean,step_changes.sd,step_changes_trend.mean,step_changes_trend.sd,stick_angles.mean,stick_angles.sd,trough_frac,turning_points.mean,turning_points.sd,turning_points_trend.mean,turning_points_trend.sd,walker_cross_frac,walker_path.mean,walker_path.sd
10,0.48,0.5099019513592785,0.8908717291048802,0.22191446171112938,0.9466533890042094,0.21445155746537792,-38.467037913966614,178.96281054720362,3,1,,1.0,0.0,4356.049409238421,3434.530085133304,0.041666666666666664,,,25,6474.473849107915,1458.5089515631098,0.7272727272727273,11,489880.2575005556,537445.3304635487,0.2608695652173913,0.4489777585448795,0.043478260869565216,0.2085144140570748,,,0.2727272727272727,0.6,0.5,0.0,0.0,0.0,6557.567248529537,439.04125185186285
11,0.52,0.5099019513592785,0.8955155347482591,0.2187785682699262,0.9783278077758446,0.15995142918807245,-14.199300629658334,169.5561665474193,5,1,,1.0,0.0,4648.204908859811,3723.2682322202973,0.125,,,25,7086.43761714565,1558.087206717844,0.6666666666666666,3,293048.899983148,307395.06123684306,0.30434782608695654,0.4704719688969648,0.34782608695652173,0.48698475355767407,,,0.3333333333333333,0.52,0.5099019513592785,0.12,0.33166247903554,0.0,7178.80412113966,325.3840872785784
12,0.48,0.5099019513592785,0.8995419270036542,0.212903381324811,0.991809922684853,0.11837237002384145,-29.18790072538752,205.25598647520727,5,1,,1.0,0.0,4409.299122891783,3476.5967815584645,0.041666666666666664,,,25,6446.046768284326,1533.3348392567736,0.6666666666666666,12,984837.1754660087,1093915.9756479198,0.30434782608695654,0.4704719688969648,0.043478260869565216,0.2085144140570748,,,0.08333333333333333,0.48,0.5099019513592785,0.0,0.0,0.0,6564.832003290696,602.3625080119652
13,0.52,0.5099019513592785,0.8955452694098303,0.2325946640822613,0.9764057383038397,0.24726481382455745,-33.12662993357503,209.36593566679008,6,1,,1.0,0.0,4626.487461527937,3658.2492829697658,0.041666666666666664,,,25,6853.418166089555,1561.354074508615,1.0,3,519565.86517510505,570506.1974432446,0.30434782608695654,0.4704719688969648,0.391304347826087,0.4990108793478454,,,0.6666666666666666,0.64,0.48989794855663565,0.08,0.27688746209726917,0.0,6993.48866351226,442.5052805967909
14,0.52,0.5099019513592785,0.8816281947666244,0.25412431106842415,0.9970110740593113,0.27150842049781276,-16.726645174374994,265.25067274492454,12,1,,1.0,0.0,4672.6634058832315,3737.517110618328,0.25,,,25,7037.992523351151,1599.344301161806,,1,761053.2640519639,834077.5048433682,0.30434782608695654,0.4704719688969648,0.43478260869565216,0.5068698018697019,,,,0.56,0.5066228051190221,0.12,0.33166247903554,0.0,7115.1873568179935,530.0370079440482
15,0.64,0.48989794855663565,0.865364781672115,0.27695697147207465,0.9919649021663102,0.2654367099830155,-43.489107276891595,201.2129713012951,2,1,,1.0,0.0,5268.57229204049,4193.6626032528275,0.20833333333333334,,,25,7868.330369716841,1792.120621190188,0.3333333333333333,12,586771.137076834,689043.5789413436,0.30434782608695654,0.4704719688969648,0.08695652173913043,0.28810406552003043,,,0.3333333333333333,0.52,0.5099019513592785,0.0,0.0,0.0,8004.614618734593,489.1852496353018
16,0.56,0.5066228051190221,0.8966650078195458,0.16983063439616214,1.0002030636620058,0.2347223799910469,-37.34819276510416,239.96062581422024,1,1,,1.0,0.0,4895.024358227457,3886.3637551413526,0.125,,,25,7362.051493949525,1659.5299646547198,1.0,12,746863.836312768,851827.3253268455,0.391304347826087,0.4990108793478454,0.08695652173913043,0.28810406552003043,,,0.3333333333333333,0.52,0.5099019513592785,0.0,0.0,0.0,7389.720390401602,543.8094540346643
17,0.48,0.5099019513592785,0.8618185815560593,0.269595446382555,0.9786764749709409,0.3355297202922503,-15.64446842941671,165.24446010523053,3,1,,1.0,0.0,4828.777014066752,3873.66863015281,0.08333333333333333,,,25,7337.0571434130925,1636.495983491386,0.25,4,262979.79935997847,290857.09928833833,0.17391304347826086,0.3875533878815898,0.043478260869565216,0.2085144140570748,,,0.25,0.56,0.5066228051190221,0.08,0.27688746209726917,0.0,7476.111434309499,317.2699141083698
18,0.56,0.5066228051190221,0.8947946983460765,0.236040077170881,0.9860570090835803,0.18582680874501054,-27.558996993062465,325.98460651203226,3,1,,1.0,0.0,4797.097985878636,3821.978818047723,0.2916666666666667,,,25,7215.21814312864,1647.0365240990964,0.3333333333333333,12,650179.1125604074,702933.9271162675,0.21739130434782608,0.42174116783664994,0.08695652173913043,0.28810406552003043,,,0.25,0.72,0.458257569495584,0.0,0.0,0.0,7292.607657355521,490.5175957208878
19,0.52,0.5099019513592785,0.882397489122771,0.22367899829574375,0.9853330854810166,0.28636825208896677,-39.17777065655415,211.7706195981297,8,1,,1.0,0.0,5180.537309102635,4114.032825178065,0.041666666666666664,,,25,7788.113959914904,1734.8584678542938,0.75,12,657263.0425683068,744478.305547191,0.30434782608695654,0.4704719688969648,0.043478260869565216,0.2085144140570748,,,0.25,0.52,0.5099019513592785,0.0,0.0,0.0,7852.519757166475,507.7580270219005
20,0.52,0.5099019513592785,0.8810254465956844,0.25418270309823254,0.9889874992234889,0.3023599106033019,-28.416272693445837,301.16707760395786,5,1,,1.0,0.0,4899.34513460987,3898.5087667458647,0.20833333333333334,,,25,7377.053441384139,1665.8535816770209,0.75,12,823822.5791215468,893899.4900108619,0.17391304347826086,0.3875533878815898,0.08695652173913043,0.28810406552003043,,,0.3333333333333333,0.56,0.5066228051190221,0.0,0.0,0.0,7421.163124109207,550.2564957592751
21,0.48,0.5099019513592785,0.9010443383511704,0.22782007190102807,0.9681190819796347,0.240002399527422,-75.74966485091254,214.69975214962452,6,1,,1.0,0.0,4919.05506739567,3828.681439746585,0.041666666666666664,,,25,7036.987699103558,1772.1319369589962,0.6666666666666666,12,2125800.317109342,2468940.121958367,0.391304347826087,0.4990108793478454,0.043478260869565216,0.2085144140570748,,,0.08333333333333333,0.56,0.5066228051190221,0.0,0.0,0.0,7107.460394679942,919.4034217900403
22,0.52,0.5099019513592785,0.8514520107789793,0.2691644864040501,1.0236869848301857,0.5063383608939104,-23.60878235520833,241.0384330018451,9,1,,1.0,0.0,4937.096724437625,3957.3119164308455,0.08333333333333333,,,25,7465.458592494785,1692.766222860956,0.16666666666666666,12,757956.6077415957,890433.5066445073,0.21739130434782608,0.42174116783664994,0.5652173913043478,0.5068698018697019,,,0.16666666666666666,0.52,0.5099019513592785,0.0,0.0,0.0,7524.527361684328,547.8472789466409
23,0.6,0.5,0.8961910664651567,0.24381998889604042,0.9927210085210842,0.2963279167201401,-37.07847510532914,236.02350477910568,8,1,,1.0,0.0,4970.4486676228,3951.08358851879,0.20833333333333334,,,25,7351.08482636482,1689.5387915417796,,1,721632.738544599,815817.7519039734,0.30434782608695654,0.4704719688969648,0.4782608695652174,0.5107539184552491,,,,0.56,0.5066228051190221,0.16,0.3741657386773941,0.0,7513.245674327019,528.4011010632023
24,0.56,0.5066228051190221,0.8801863041112941,0.21648885184523375,0.9910482498665042,0.31303717570108947,-31.49297868039999,262.122844354288,9,1,,1.0,0.0,4902.873186262857,3907.3965092076887,0.20833333333333334,,,25,7356.099186746947,1698.7274751041598,0.3333333333333333,12,766997.9697644523,877443.4463120836,0.30434782608695654,0.4704719688969648,0.08695652173913043,0.28810406552003043,,,0.08333333333333333,0.68,0.47609522856952335,0.0,0.0,0.0,7424.893346021546,546.2778594528669
25,0.56,0.5066228051190221,0.867860018747941,0.2560745670379503,0.9856511942593034,0.20625433757137043,-11.55522830014589,194.47943837068945,4,1,,1.0,0.0,4794.100082004159,3840.842224390707,0.3333333333333333,,,25,7326.8223228846455,1633.3069422402214,0.3333333333333333,12,313594.3387929079,345034.00659402506,0.13043478260869565,0.34435022157509093,0.08695652173913043,0.28810406552003043,,,0.08333333333333333,0.64,0.48989794855663565,0.0,0.0,0.0,7390.483955415351,341.12704924317995
26,0.48,0.5099019513592785,0.8820424116541624,0.19957695700823533,0.9784437941090498,0.2756700082159033,-64.81365601392918,219.6670568272881,1,1,,1.0,0.0,4977.997957157664,3911.1029220607406,0.041666666666666664,,,25,7204.105797990335,1751.7499979223567,0.9166666666666666,12,1421803.5331792133,1669131.1238739684,0.34782608695652173,0.48698475355767407,0.043478260869565216,0.2085144140570748,,,0.16666666666666666,0.44,0.5066228051190221,0.0,0.0,0.0,7328.042108103225,759.4793112263146
27,0.6,0.5,0.8700844723803598,0.26684903045800085,0.9807817064605219,0.2680079331579297,-46.77346621978749,256.9234229052536,8,1,,1.0,0.0,4970.380003518656,3945.4694300404744,0.16666666666666666,,,25,7304.203342797539,1727.4604441546176,0.16666666666666666,12,1246270.6407788952,1455373.9594983193,0.21739130434782608,0.42174116783664994,0.08695652173913043,0.28810406552003043,,,0.08333333333333333,0.44,0.5066228051190221,0.0,0.0,0.0,7407.617670168548,705.8581283745268
28,0.56,0.5066228051190221,0.8807418302514959,0.25511161373248104,0.9620814850885205,0.17773688682308927,-31.45869215669586,277.986271782627,3,1,,1.0,0.0,4980.35597530105,3957.2055655249064,0.041666666666666664,,,25,7381.97687165881,1704.9950928447704,1.0,3,696269.8128151086,793042.1076042341,0.391304347826087,0.4990108793478454,0.4782608695652174,0.5107539184552491,,,0.3333333333333333,0.6,0.5,0.08,0.27688746209726917,0.0,7542.802398386747,516.5292764763374
29,0.504,0.5019960159204453,0.833335039769923,0.286403751673927,0.969081848395843,0.07927724735042863,-10.348814223808859,147.03027125746863,5,2,,1.0,0.0,40684.01347347793,26995.641502511262,0.18548387096774194,,,125,7635.059194791899,987.5862147957436,0.045454545454545456,22,2671512.1397644463,3070177.9484802578,0.17073170731707318,0.37781331744509017,0.21138211382113822,0.40995866485607685,,,0.09090909090909091,0.496,0.5019960159204454,0.008,0.08944271909999156,0.0,7499.948780439713,476.1700007299213
30,0.528,0.5012243075227028,0.8337727197152918,0.28995169786341224,0.9629650603026091,0.09248312636048213,-10.974220668295967,167.49388127723662,9,2,,1.0,0.0,41660.818898991696,27385.22801218319,0.1532258064516129,,,125,7758.73069912262,1003.3582416713045,0.5625,16,2374812.4639560534,2673677.9729247615,0.1951219512195122,0.3979153997194208,0.2845528455284553,0.45304661221578213,,,1.0,0.52,0.5016103101271009,0.048,0.21462645719722498,0.0,7633.719179757838,443.0919181186621
31,0.56,0.49838448689159015,0.8446958995295318,0.2712998349720856,0.9764889544395586,0.07702703597733847,-15.16197654035081,139.22576598541602,4,2,,1.0,0.0,43553.50471472696,28430.497795582705,0.10483870967741936,,,125,8081.916341242113,1090.4600322498268,,1,3321760.8084076787,4246923.412592401,0.16260162601626016,0.3705110281281078,0.16260162601626016,0.3705110281281078,,,,0.376,0.4863292393351012,0.104,0.3064889620703619,0.0,7923.902406117365,569.8595342793384
32,0.544,0.5000645119672384,0.8372203837742745,0.2854428289872268,0.9579691480592257,0.08517572471263202,-7.417132903027404,137.09487607796936,6,2,,0.9989837398373984,0.004065040650406498,44864.69224168706,29662.08390886069,0.056451612903225805,,,125,8431.308636238085,1073.9683495630138,0.125,16,2485090.178764242,2736934.555580427,0.13008130081300814,0.33776870526150243,0.21951219512195122,0.415609080310988,,,0.75,0.424,0.4961789479483151,0.016,0.12598002913928658,0.0,8262.77174050939,432.4376569426112
33,0.512,0.5018674802594162,0.850828680615735,0.26598301274239305,0.9865123571977777,0.08047976586314981,-8.945753060902424,166.22670093432458,6,2,,1.0,0.0,42209.53989493792,28189.119714029486,0.11290322580645161,,,125,7970.886742842118,1055.763732839564,0.041666666666666664,24,3728620.6893931758,4204590.380019796,0.22764227642276422,0.4210254485918738,0.0975609756097561,0.2979337077309633,,,1.0,0.424,0.49617894794831513,0.008,0.08944271909999156,0.0,7815.886032130965,546.4262383850601
34,0.552,0.4992898182224881,0.8469685427762961,0.26468483439751284,0.9992671929375447,0.04246979250097359,-10.496002108983065,182.72462103292332,4,1,,1.0,0.0,42691.69368345955,28301.80756219334,0.056451612903225805,,,125,7936.685391383725,1093.6078145904903,0.0625,16,4601151.550383856,5348501.361728597,0.21138211382113822,0.4099586648560768,0.24390243902439024,0.431190943490353,,,0.5,0.488,0.5018674802594162,0.024,0.1536649056414849,0.0,7788.555055366477,609.333856082315
35,0.632,0.4842020372770294,0.8312130128095592,0.26128145163956973,0.9548057296807818,0.06527046226025746,-9.799817160712909,153.48141036585235,3,2,,1.0,0.0,45722.50903938475,29744.15484341972,0.13709677419354838,,,125,8427.399956389274,1075.1691257257842,0.25,24,2622622.157536148,3010643.07720495,0.2682926829268293,0.444882941533313,0.8292682926829268,0.37781331744509017,,,0.5,0.512,0.5018674802594162,0.008,0.08944271909999156,0.0,8290.508972188627,460.0962033683327
36,0.64,0.4819315973414994,0.8493449271280851,0.2735689749749732,0.9629672212689215,0.10264165295492313,-10.938674376489512,127.24786162204612,6,2,,1.0,0.0,45951.78256638598,30202.079149257155,0.1693548387096774,,,125,8567.994619695286,1102.189606099006,,1,2536521.992889972,3201610.951551222,0.17073170731707318,0.37781331744509017,0.24390243902439024,0.4311909434903529,,,,0.44,0.49838448689159015,0.104,0.30648896207036197,0.0,8393.857882006641,485.23236436908155
37,0.568,0.49734780456907357,0.83749035990548,0.2883910348757489,0.9717378668818044,0.08534011714172977,-15.00412460971452,164.97924798610276,4,2,,1.0,0.0,44252.06986653012,28915.64159319101,0.07258064516129033,,,125,8089.543841656017,1149.071768944136,0.12903225806451613,62,5439206.677836806,6231022.2495796615,0.2032520325203252,0.4040643836356827,0.016260162601626018,0.12699166342835744,,,0.1935483870967742,0.408,0.49344084849933334,0.0,0.0,0.0,7967.425675781809,660.6276173597959
38,0.6,0.4918693768379647,0.8310599214418453,0.25377396617871767,0.9694233142742779,0.08749317112856024,-9.980781959043549,158.13839100420327,7,2,,0.9979506819861588,0.005600017862040992,45677.68578580228,29688.396257367658,0.13709677419354838,,,125,8541.524150978315,1052.5925821397439,0.10714285714285714,28,2588901.0526916515,2992109.591772622,0.18699186991869918,0.391499712035046,0.4065040650406504,0.49318965816181326,,,0.25,0.488,0.5018674802594162,0.04,0.1967477507351859,0.0,8323.361769120724,462.1932199725714
39,0.592,0.4934408484993332,0.8368753898971788,0.27332149730091826,0.9735243593548252,0.07448361809591941,-9.599574235534677,150.2033439320543,5,2,,1.0,0.0,44383.56070365194,29259.1767326929,0.16129032258064516,,,125,8383.954312947668,1053.791923315684,0.19672131147540983,61,2445561.5784795694,2855874.648888108,0.16260162601626016,0.3705110281281079,0.5691056910569106,0.49722674863437344,,,0.19672131147540983,0.48,0.5016103101271009,0.008,0.08944271909999155,0.0,8180.478763603574,465.82892447102614
40,0.496,0.5019960159204454,0.8458563963421316,0.266518939428586,1.0021103077064342,0.06370959124135776,-12.55454867496048,161.40668672292435,8,1,,1.0,0.0,42292.44652138596,28120.72939557427,0.04032258064516129,,,125,7881.326767235729,1105.9215762123793,0.041666666666666664,24,5037093.230051949,5743569.475956638,0.21138211382113822,0.4099586648560768,0.17886178861788618,0.38480398086799544,,,0.875,0.504,0.5019960159204453,0.008,0.08944271909999156,0.0,7736.230159967403,624.0422162815478
41,0.44,0.49838448689159015,0.8404299582373749,0.277029029709358,0.9559829699284804,0.10111842251193634,-7.609859627032253,168.65798747074274,4,2,,1.0,0.0,41684.0016070645,27437.199980674035,0.1693548387096774,,,125,7838.2290780679505,988.348063663361,0.3333333333333333,3,2222238.0488347155,2363866.28774046,0.08943089430894309,0.28653183616498684,0.11382113821138211,0.3188928601753652,,,0.6666666666666666,0.464,0.5007091744908964,0.144,0.3525025737723471,0.0,7722.388381530898,405.808285145227
42,0.552,0.4992898182224881,0.8327252415131814,0.2894047423769375,0.9758873893429604,0.11277805566543019,-13.307544976761289,158.39646329822457,7,2,,1.0,0.0,42857.245439064325,28054.49031487055,0.07258064516129033,,,125,7900.311592835324,1077.9498316689692,,1,4032942.192744189,4581606.3731235005,0.15447154471544716,0.3628783006310873,0.3252032520325203,0.4703667031148928,,,,0.392,0.4901612637858372,0.088,0.2844349236757885,0.0,7761.504108736836,573.8589933148669
43,0.456,0.5000645119672384,0.8427953055822073,0.261912864959596,1.0046706766354208,0.06364189372559985,-6.380189176703227,154.12317442984497,9,1,,1.0,0.0,42767.22900711861,28495.08845790921,0.11290322580645161,,,125,8108.354633146289,1033.0873595140372,0.375,24,2895319.279694359,3265304.542180283,0.18699186991869918,0.391499712035046,0.10569105691056911,0.3086992310441256,,,1.0,0.504,0.5019960159204454,0.008,0.08944271909999156,0.0,7933.339427020297,466.8987580925754
44,0.584,0.49487698047742285,0.8378052574260224,0.26388875033384,0.9925512226256245,0.04133174040019578,-4.800098078258873,130.8518793835825,6,2,,1.0,0.0,46741.30420524733,30369.354382475125,0.10483870967741936,,,125,8720.960086612055,1041.338867268279,0.25,4,1352132.0784253478,1527958.0471636998,0.1951219512195122,0.3979153997194208,0.34146341463414637,0.47614001750902074,,,0.25,0.56,0.49838448689159015,0.16,0.3680813374347332,0.0,8529.209680080072,321.67628012525074
45,0.568,0.4973478045690736,0.8476044362615711,0.27201361144272423,1.0053784493149744,0.12260289072176013,-13.758655151041928,160.73380371250124,3,2,,1.0,0.0,41113.143487559835,27053.57143953127,0.1532258064516129,,,125,7678.511620988611,985.8601768681771,0.0625,16,2446375.311184233,2925327.3319705063,0.16260162601626016,0.3705110281281079,0.3821138211382114,0.4878915023712741,,,0.5,0.488,0.5018674802594162,0.032,0.17670825235854976,0.0,7526.442955321739,471.87211542560686
46,0.496,0.5019960159204454,0.8401260889376483,0.2804703655762664,0.9945754359132725,0.09632413294684702,-12.912192277886282,145.5592072885562,7,1,,1.0,0.0,42438.26011561943,27630.85925360926,0.08870967741935484,,,125,7906.618697349929,989.5947410882512,0.5416666666666666,24,2325101.787859409,2612097.2020874615,0.08943089430894309,0.28653183616498684,0.07317073170731707,0.26148164551192526,,,0.875,0.472,0.5012243075227028,0.016,0.12598002913928655,0.0,7771.81951365494,423.0473169432739
47,0.576,0.4961789479483151,0.8238927491671717,0.29018492290844655,0.9756119892658557,0.08150905891273219,-10.843944594652415,161.76967427241127,5,2,,1.0,0.0,43084.204211844015,28423.021187197,0.12096774193548387,,,125,8061.4274215987425,1038.2095610015338,0.03225806451612903,62,2664925.3378253486,2976118.2118423996,0.2032520325203252,0.4040643836356827,0.016260162601626018,0.12699166342835744,,,0.1935483870967742,0.44,0.49838448689159015,0.0,0.0,0.0,7923.232934586842,461.6157414509188
48,0.52,0.5016103101271009,0.8110976710763167,0.2841582083510118,0.9617914368463826,0.09129536024786308,-11.183935948595966,149.43339175304558,8,2,,0.9989837398373984,0.004065040650406498,45937.81574685902,29820.817587874633,0.10483870967741936,,,125,8526.957190830528,1070.0049620432867,0.7704918032786885,61,2386075.7121786554,2745247.7788015446,0.21951219512195122,0.415609080310988,0.016260162601626018,0.12699166342835744,,,0.7868852459016393,0.44,0.49838448689159015,0.0,0.0,0.0,8351.49702693406,451.6683825954907
49,0.568,0.4973478045690736,0.8432021776495068,0.25771890184762347,0.9931705142717958,0.054625954237973305,-8.324618850704837,176.07740000006876,4,1,,1.0,0.0,45239.61067696968,29757.148585135084,0.18548387096774194,,,125,8512.206435522148,1054.1512896566662,0.3333333333333333,3,1714755.9303742023,1993290.0817017416,0.11382113821138211,0.31889286017536517,0.13821138211382114,0.3465332584524145,,,0.6666666666666666,0.488,0.5018674802594162,0.184,0.38904349205413713,0.0,8326.083976588452,375.7001191119428
50,0.568,0.4973478045690736,0.8295638554237325,0.2961264659400783,0.9909078140530686,0.08884253064907972,-11.944573649062901,140.20756246046372,5,2,,0.9989837398373984,0.004065040650406498,43569.26523346184,28676.555259108965,0.07258064516129033,,,125,8161.995993166647,1033.784929862851,0.22950819672131148,61,2368110.8399738735,2761708.6055677254,0.17886178861788618,0.38480398086799533,0.5365853658536586,0.5006992311877014,,,0.18032786885245902,0.424,0.4961789479483151,0.0,0.0,0.0,7986.001151146932,457.2797604212023
51,0.496,0.5019960159204454,0.8435265805784452,0.2710601009070817,0.9612555999087444,0.10452458944300519,-11.910093486154048,154.30230201593554,5,2,,1.0,0.0,44610.854679523116,29682.957952712182,0.07258064516129033,,,125,8375.4385724247,1117.2300621742309,,1,3574563.1098396657,4098802.0303684804,0.13821138211382114,0.3465332584524145,0.17886178861788618,0.38480398086799533,,,,0.408,0.4934408484993333,0.104,0.3064889620703619,0.0,8219.237073038365,540.0881279741941
52,0.616,0.48831507544128294,0.8442808692321984,0.26539752538122735,0.9579090878730582,0.08193430991958399,-4.157870966458059,138.43174782624027,3,2,,1.0,0.0,43372.12021722676,28967.92950272524,0.13709677419354838,,,125,8339.014188448444,1053.9219277696234,0.01639344262295082,61,2733910.0249359175,3083785.6461745715,0.04065040650406504,0.19828667703811323,0.008130081300813009,0.0901669634667432,,,0.4426229508196721,0.376,0.48632923933510114,0.0,0.0,0.0,8171.083347441517,456.8872822070672
53,0.42066420664206644,0.49457905948843084,0.8536037262035868,0.2382384229778369,0.9833009104671757,0.06651188770070701,33.370370370370374,467.55646126642444,4,3,,1.0,0.0,41945.34631343456,34543.631478060895,0.025925925925925925,,,271,5147.829748797794,3065.6448812078143,,1,223242442.4750864,268723660.4985503,0.5092936802973977,0.5008454262963793,0.6282527881040892,0.48417216166193555,,,,0.46494464944649444,0.49969240230862955,0.007380073800738007,0.08574812064452847,0.0,4980.846955077093,2915.675543807997
54,0.4022140221402214,0.49125188374614176,0.8809427952100939,0.2727986799101938,0.9590286857841939,0.1253469715925826,12.424814814814814,42.45620896092359,4,6,,0.9957328622422962,0.013511010361005821,5517.1939353632115,6494.300742841797,0.011111111111111112,,,271,983.9018755294118,939.6344689098489,,1,20574831.525186714,24821539.65880882,0.7397769516728625,0.4395740247081664,0.7360594795539034,0.44158898567545524,,,,0.31365313653136534,0.4648356276379933,0.014760147601476014,0.12081451055837464,0.0,960.9024704017238,908.1803517995687
