,bin_mean.mean,bin_mean.sd,cao_e1.mean,cao_e1.sd,cao_e2.mean,cao_e2.sd,diff.mean,diff.sd,emb_dim_cao,emb_lag,embed_in_shell,fnn_prop.mean,fnn_prop.sd,force_potential.mean,force_potential.sd,frac_cp,fs_len.mean,fs_len.sd,length,moving_threshold.mean,moving_threshold.sd,peak_frac,period,pred.mean,pred.sd,step_changes.mean,step_changes.sd,step_changes_trend.mean,step_changes_trend.sd,stick_angles.mean,stick_angles.sd,trough_frac,turning_points.mean,turning_points.sd,turning_points_trend.mean,turning_points_trend.sd,walker_cross_frac,walker_path.mean,walker_path.sd
10,0.3181818181818182,0.4767312946227962,0.9045051139075889,0.24433310161604074,1.0322589732761807,0.1972246720684139,251.44285714285712,301.0543216288857,1,1,,1.0,0.0,3449.630733497925,2959.8586967550063,0.047619047619047616,,,22,7735.84895652174,2435.690857804012,0.5714285714285714,7,5238229.329506803,6085694.053973074,0.45,0.5104177855340405,0.5,0.512989176042577,,,0.8571428571428571,0.36363636363636365,0.4923659639173309,0.0,0.0,0.0,7818.886511409233,1627.7998878397805
11,0.5,0.511766315719159,0.8876215515768123,0.27125818885525427,1.0120519559285048,0.24605714588907765,31.171428571428567,145.0685946125389,4,1,,1.0,0.0,1576.4929991703887,1310.5245557338553,0.14285714285714285,,,22,3056.3981747826087,725.7427928866471,0.6666666666666666,3,93776.73478983075,98683.48225592753,0.05,0.22360679774997894,0.15,0.36634754853252327,,,0.3333333333333333,0.2727272727272727,0.4558423058385519,0.09090909090909091,0.29424494316824984,0.0,3122.2285963355516,209.63207175302952
12,0.5454545454545454,0.5096471914376255,0.902960707482264,0.22995349342560947,0.9902148003572682,0.1677677306293902,15.652380952380948,33.86049939158634,4,1,,1.0,0.0,505.805713277324,428.1642600686868,0.14285714285714285,,,22,1042.8625991304348,269.12309395794784,0.6666666666666666,3,31543.718786281213,34399.563054193844,0.4,0.5026246899500346,0.4,0.5026246899500346,,,0.3333333333333333,0.22727272727272727,0.4289320272288885,0.09090909090909091,0.29424494316824984,0.0,1060.0867297176042,120.36361578253853
13,0.5454545454545454,0.5096471914376255,0.9250929273386689,0.15379362189474027,1.0252334663182172,0.11897075779643705,93.08523809523811,107.64525909760484,3,1,,1.0,0.0,916.4575413190706,805.0916194428174,0.047619047619047616,,,22,2118.6765786956516,759.9269762566482,0.6666666666666666,3,603772.2488042573,683465.66154467,0.4,0.5026246899500346,0.5,0.512989176042577,,,0.3333333333333333,0.18181818181818182,0.3947710169758613,0.09090909090909091,0.29424494316824984,0.0,2157.8019137573697,548.3620527370304
14,0.5,0.511766315719159,0.8790462373431571,0.24232587433693883,1.0207174184542522,0.1313037122096794,118.1142857142857,168.7164819622383,3,1,,1.0,0.0,4338.732291406576,3622.215741888137,0.047619047619047616,,,22,8801.522500000003,2158.6778591057096,1.0,2,1291316.0542940013,1422226.2571893637,0.35,0.4893604849295929,0.45,0.5104177855340405,,,0.5,0.18181818181818182,0.3947710169758613,0.13636363636363635,0.3512500866571044,0.0,8950.56933729754,785.2870407703914
15,0.6363636363636364,0.4923659639173308,0.9107880305868093,0.17218588360853837,0.9733208355947801,0.19785124745218677,22.016666666666662,51.4885452633237,1,1,,1.0,0.0,485.1518557107001,423.3915757807801,0.14285714285714285,,,22,1043.7178357391306,310.13326341054335,0.2727272727272727,11,69394.10512326425,80825.32046304335,0.25,0.4442616583193193,0.05,0.22360679774997894,,,0.45454545454545453,0.3181818181818182,0.4767312946227962,0.0,0.0,0.0,1061.5310280958429,182.30813370339743
16,0.45454545454545453,0.5096471914376255,0.9102180955490765,0.22577608592815834,0.9737876310098745,0.15555541470079187,39.07142857142857,56.205072216456884,6,1,,1.0,0.0,4728.187078985246,3890.377044555908,0.047619047619047616,,,22,9299.509860869566,2129.337862547756,0.5,2,243098.36264338368,268731.23249477486,0.4,0.5026246899500346,0.45,0.5104177855340404,,,1.0,0.22727272727272727,0.42893202722888846,0.18181818181818182,0.3947710169758613,0.0,9359.5332706298,329.32286553432294
17,0.5,0.511766315719159,0.893489488181925,0.2204034711647561,1.0010524431877854,0.1693045148650118,4.296190476190467,66.33051375318836,3,1,,1.0,0.0,601.0629185032675,503.8838003306287,0.19047619047619047,,,22,1168.6738714347828,286.3795260625657,0.25,8,27306.30930246759,26732.41503128356,0.2,0.4103913408340617,0.05,0.22360679774997894,,,0.625,0.3181818181818182,0.4767312946227962,0.045454545454545456,0.2132007163556105,0.0,1196.5591294687363,105.46048836380541
18,0.5454545454545454,0.5096471914376255,0.9076521610715068,0.2460960157587622,1.0064143998394872,0.12495231047247646,361.8904761904762,770.0579802227635,6,1,,1.0,0.0,3318.3829709539696,3068.1980876862076,0.14285714285714285,,,22,8562.359323478262,3523.60143136833,1.0,2,16824324.37941395,18466123.595564965,0.45,0.5104177855340404,0.5,0.512989176042577,,,0.5,0.18181818181818182,0.3947710169758613,0.09090909090909091,0.29424494316824984,0.0,8416.080595585685,2785.6194363804652
19,0.36363636363636365,0.4923659639173309,0.8811386259358465,0.23837935684248837,0.9667634706456728,0.16758413313328768,15.896190476190473,202.9154315096856,6,1,,1.0,0.0,964.8780423399775,838.945167674783,0.14285714285714285,,,22,2002.3949896839135,606.1326777009979,0.3333333333333333,3,330469.23411680234,386446.2145696596,0.4,0.5026246899500346,0.55,0.5104177855340405,,,0.6666666666666666,0.2727272727272727,0.4558423058385518,0.09090909090909091,0.29424494316824984,0.0,2003.721717912393,388.98765199336094
20,0.5,0.511766315719159,0.9011919193445928,0.22793842639811654,0.9943251490392554,0.21653234506170288,325.1904761904762,1304.2289438226564,5,1,,1.0,0.0,2663.6508134778373,2382.6865177042787,0.23809523809523808,,,22,6710.200300000002,2547.9086103180134,0.5,4,9096088.19079764,9480145.264520347,0.25,0.4442616583193193,0.5,0.512989176042577,,,0.75,0.2727272727272727,0.4558423058385518,0.09090909090909091,0.29424494316824984,0.0,6380.100667207668,2040.768130588734
21,0.5909090909090909,0.5032362797401965,0.9173274177377488,0.23367070088359054,0.9843101561914221,0.11093957816627237,107.85238095238098,211.93606493244027,4,1,,1.0,0.0,4482.6213639565385,3810.1605602489094,0.047619047619047616,,,22,9245.275795652175,2332.7102626631668,0.5,2,2395197.026891698,2703397.509665504,0.6,0.5026246899500346,0.6,0.5026246899500346,,,1.0,0.13636363636363635,0.35125008665710444,0.09090909090909091,0.29424494316824984,0.0,9399.306936861227,1048.4948453957575
22,0.45454545454545453,0.5096471914376255,0.9359045337146036,0.21872771922094397,0.9950189788668806,0.1297659624323326,240.52380952380952,329.785014675867,3,1,,1.0,0.0,3371.1414880518164,2902.886804081473,0.047619047619047616,,,22,7569.359652173912,2412.918601254461,0.5,2,5989379.54965493,6912957.208983005,0.6,0.5026246899500346,0.7,0.4701623459816272,,,1.0,0.22727272727272727,0.42893202722888846,0.0,0.0,0.0,7732.427401534927,1711.8868104117062
23,0.5454545454545454,0.5096471914376255,,,,,17.359523809523807,63.10766613306108,4,2,,,,522.4331024078688,442.6724246364461,0.047619047619047616,,,22,1109.491736956522,304.8057892728336,0.5,2,55942.05429647681,58613.2073690728,0.3,0.4701623459816272,0.35,0.48936048492959283,,,1.0,0.22727272727272727,0.42893202722888846,0.22727272727272727,0.42893202722888846,0.0,1122.1289605910067,161.53672866967736
24,0.5454545454545454,0.5096471914376255,0.9233875202101506,0.15931812083756694,1.006641531733688,0.1265422922737183,131.8347619047619,245.9648645562827,5,1,,1.0,0.0,2034.2702309247588,1779.0503210201284,0.047619047619047616,,,22,4573.093512608696,1476.398706988195,0.3333333333333333,9,2136407.9414811083,2340131.641554008,0.35,0.4893604849295929,0.1,0.30779350562554625,,,0.5555555555555556,0.22727272727272727,0.42893202722888846,0.0,0.0,0.0,4660.522826335154,986.1639195312413
25,0.5,0.511766315719159,0.9323965866639359,0.17357396122162297,1.0160178185203224,0.24918414758142915,158.64761904761906,168.01030212176752,5,1,,1.0,0.0,4120.710477067062,3494.7010896672696,0.047619047619047616,,,22,8733.117565217392,2297.895479639435,0.3333333333333333,9,2740273.7932171626,3032152.3617889825,0.35,0.48936048492959283,0.1,0.30779350562554625,,,0.5555555555555556,0.3181818181818182,0.4767312946227962,0.0,0.0,0.0,8807.367529036124,1130.9070068860171
26,0.5714285714285714,0.5070925528371101,0.8829287704856512,0.2446150598328069,0.9259840524670795,0.25839018893472293,-16.519999999999992,49.97180468181931,4,1,,0.99375,0.024999999999999994,751.415852116929,607.5149561242949,0.15,,,21,1454.8735200454544,370.70949374043846,1.0,2,31650.879525942284,34035.46222113224,0.3157894736842105,0.4775669329409193,0.3684210526315789,0.4955946277833521,,,0.5,0.42857142857142855,0.50709255283711,0.23809523809523808,0.4364357804719847,0.0,1488.1985391138542,123.20681036694282
27,0.5,0.511766315719159,0.8936533555322056,0.24698429065435779,0.9979391261279359,0.17985634398855596,184.63333333333335,213.55496794346257,3,1,,1.0,0.0,4072.371535451767,3443.2534362274637,0.047619047619047616,,,22,8754.253682608696,2449.325362374223,1.0,4,3741432.9245271855,4253045.280697248,0.6,0.5026246899500346,1.0,0.0,,,0.5,0.4090909090909091,0.5032362797401964,0.0,0.0,0.0,8827.613034304833,1341.6626331284926
28,0.5454545454545454,0.5096471914376255,0.9017531624782833,0.23460893266669433,0.9982940941790369,0.14403395676784694,25.24809523809524,65.94127581561094,6,1,,1.0,0.0,491.0153591390461,433.04992731300973,0.047619047619047616,,,22,1102.917883478261,346.5711480914578,0.5,4,111468.76019168085,124716.53669661,0.25,0.4442616583193193,0.25,0.4442616583193193,,,0.25,0.3181818181818182,0.4767312946227962,0.045454545454545456,0.21320071635561047,0.0,1118.2955484543158,226.3715653618835
29,0.36363636363636365,0.49236596391733095,0.8939271072288428,0.25649582779744506,1.0235375458092268,0.1428223294503328,48.090476190476174,114.92433121302864,2,1,,1.0,0.0,4690.3323007371055,3845.298288735765,0.047619047619047616,,,22,9318.03586956522,2146.6214733178717,0.16666666666666666,6,409579.50349732605,494091.3832891726,0.5,0.512989176042577,0.85,0.36634754853252327,,,1.0,0.36363636363636365,0.4923659639173309,0.0,0.0,0.0,9333.03325304316,448.3403173276094
30,0.45454545454545453,0.5096471914376255,0.8714425000249443,0.25983951631509733,1.011935374064062,0.17731895498358438,109.53333333333327,296.47142245642044,5,1,,1.0,0.0,4875.680011518139,4016.022398481215,0.14285714285714285,,,22,9373.424743478261,2208.0124436692413,,1,838072.1625336686,879801.5152615191,0.2,0.41039134083406165,0.45,0.5104177855340405,,,,0.18181818181818182,0.3947710169758613,0.09090909090909091,0.29424494316824984,0.0,9561.654183377224,635.906341287826
31,0.5454545454545454,0.5096471914376255,0.9249322949471934,0.21897215523101973,0.9904431876802071,0.16368540158182027,112.46190476190479,155.3062151885446,2,1,,1.0,0.0,4518.602550082666,3778.4972205106455,0.047619047619047616,,,22,9226.957304347829,2217.086075444553,0.5,4,1175613.8647601884,1312384.123903386,0.2,0.4103913408340617,0.15,0.36634754853252327,,,0.5,0.3181818181818182,0.4767312946227962,0.0,0.0,0.0,9279.179189951574,748.4402505580084
32,0.5,0.511766315719159,0.868821215854927,0.25422236186517977,0.9911183972312877,0.15615014966855364,184.08095238095237,380.1197424747202,6,1,,1.0,0.0,4197.897265319777,3562.9822364463244,0.047619047619047616,,,22,8892.223430434784,2460.2231418359966,0.75,8,3839360.068731962,4241285.780583248,0.45,0.5104177855340405,0.1,0.30779350562554625,,,0.875,0.36363636363636365,0.4923659639173309,0.0,0.0,0.0,9076.280377214505,1336.3801859569442
33,0.5,0.511766315719159,0.9142343375370848,0.1972267668662798,0.9842388208170944,0.14605612260291828,196.32380952380953,110.29797325772533,11,1,,1.0,0.0,2937.1126435642987,2544.9645690299126,0.047619047619047616,,,22,6557.264000000002,1977.6893214496558,0.5555555555555556,9,3514668.5642131288,3849704.1804074924,0.3,0.4701623459816272,0.1,0.30779350562554625,,,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,6643.583852116665,1288.868626741098
34,0.5454545454545454,0.5096471914376255,0.8933599769800218,0.2334627875563983,1.0345076937413913,0.20868652000422602,100.06190476190473,310.7273635780896,3,1,,1.0,0.0,4533.612689609822,3772.5076543900122,0.047619047619047616,,,22,9092.258382608696,2220.8017794663615,0.3333333333333333,3,1090668.0948650404,1173408.4319243582,0.25,0.4442616583193193,0.25,0.4442616583193193,,,0.3333333333333333,0.45454545454545453,0.5096471914376255,0.13636363636363635,0.35125008665710444,0.0,9252.136927937046,712.996402611302
35,0.4090909090909091,0.5032362797401964,0.925488995961186,0.22289248852573593,1.0290586762396967,0.10204560453052243,222.60000000000002,331.17675190145803,5,1,,1.0,0.0,3533.4281386048247,3055.808128595651,0.047619047619047616,,,22,8050.696121739131,2633.6039794371027,,1,7538483.016967054,8579568.465798052,0.8,0.41039134083406165,0.85,0.36634754853252327,,,,0.045454545454545456,0.21320071635561047,0.045454545454545456,0.21320071635561047,0.0,8172.160737748521,1877.8595043068547
36,0.5,0.511766315719159,0.8610697032251035,0.2416093606662909,1.0081425717949473,0.20369444411539714,-25.853809523809527,94.48495978070746,7,1,,1.0,0.0,967.126483352637,797.7191588474772,0.19047619047619047,,,22,1774.9345653173912,459.35661463778075,0.2727272727272727,11,62579.14511220854,75662.26598278608,0.45,0.5104177855340405,0.1,0.30779350562554625,,,0.45454545454545453,0.45454545454545453,0.5096471914376255,0.0,0.0,0.0,1818.979450425846,197.20880337086408
37,0.5,0.511766315719159,0.8710785150067165,0.2610247394585026,1.012721489996602,0.18955880884044465,-48.39380952380952,384.869899855473,4,1,,1.0,0.0,1432.2829137032356,1198.349993842874,0.19047619047619047,,,22,2890.366903433427,851.1447320680187,1.0,3,647035.801867645,726225.3751280918,0.55,0.5104177855340404,0.5,0.512989176042577,,,0.3333333333333333,0.18181818181818182,0.3947710169758613,0.18181818181818182,0.3947710169758613,0.0,2700.3750934332766,565.5004694362685
38,0.45454545454545453,0.5096471914376255,0.8810761138280393,0.2460244340716249,0.9915915918815685,0.22563637149552837,-14.614285714285709,85.89748125361004,5,1,,1.0,0.0,953.0409402906226,790.5122289624644,0.19047619047619047,,,22,1751.504429347826,462.1486289255513,0.6,5,106334.49230036193,112589.64992363917,0.35,0.48936048492959294,0.25,0.4442616583193193,,,1.0,0.3181818181818182,0.4767312946227962,0.045454545454545456,0.2132007163556105,0.0,1783.5404045372904,221.47331523446186
39,0.4090909090909091,0.5032362797401964,0.8665734042303813,0.23364453818636913,1.002616274405492,0.1519388318477295,-21.609523809523797,256.12262669424956,3,1,,1.0,0.0,1843.3254822304507,1537.28727142545,0.2857142857142857,,,22,3535.830785869566,880.8660255644268,0.5,2,307477.59481340053,335595.7164169843,0.35,0.4893604849295929,0.35,0.4893604849295929,,,1.0,0.4090909090909091,0.5032362797401964,0.22727272727272727,0.42893202722888846,0.0,3578.4140015238536,376.59078962609755
40,0.5,0.511766315719159,0.8987880309292103,0.19104983152235305,1.035874516720224,0.14836832923776536,-3.0961904761904755,121.31469216365306,5,1,,1.0,0.0,675.9341484439904,582.6118583946654,0.09523809523809523,,,22,1413.7467362608697,392.45024831652535,1.0,2,118766.21286516156,129418.76877264009,0.45,0.5104177855340404,0.5,0.512989176042577,,,0.5,0.3181818181818182,0.4767312946227962,0.18181818181818182,0.3947710169758613,0.0,1413.1719118219169,228.98317292858857
41,0.6818181818181818,0.47673129462279606,0.9036799898482492,0.2407446744596618,1.0292672767365316,0.1481726116464592,-43.583333333333336,111.24633644904146,2,1,,1.0,0.0,997.641453637851,814.1030042644088,0.23809523809523808,,,22,1813.7370016130437,470.15805922929826,,1,77308.02994162065,105635.69874406661,0.35,0.48936048492959294,0.6,0.5026246899500346,,,,0.45454545454545453,0.5096471914376255,0.2727272727272727,0.4558423058385519,0.0,1830.6051234542997,249.05594349293858
42,0.5,0.511766315719159,0.9000327464865568,0.22730918234952174,1.0096017727703666,0.1702352626092084,7.047142857142857,29.268609147490622,7,1,,1.0,0.0,594.548824376394,493.18613075027196,0.14285714285714285,,,22,1148.8750847826088,267.1225575970046,0.5,8,6344.439880705252,6824.3505922217655,0.1,0.30779350562554625,0.05,0.22360679774997894,,,0.25,0.36363636363636365,0.4923659639173309,0.045454545454545456,0.2132007163556105,0.0,1171.6629653933715,54.29552877713238
43,0.5909090909090909,0.5032362797401965,0.9184302968495112,0.2346103108957583,0.9771444774841066,0.12241656419786928,7.023333333333333,21.601630571170624,3,1,,1.0,0.0,529.2315625805627,446.0211276420162,0.09523809523809523,,,22,1047.068133478261,251.98876766858595,0.75,8,12614.0926725047,14999.906670527975,0.15,0.36634754853252327,0.05,0.22360679774997894,,,0.25,0.045454545454545456,0.2132007163556105,0.045454545454545456,0.2132007163556105,0.0,1063.8833301580999,81.50543774566518
44,0.5,0.511766315719159,0.8870970894706993,0.28171182533135797,1.0351665318281895,0.36118977995210017,13.068095238095236,104.893728107025,4,1,,1.0,0.0,655.3360390840618,549.0471814722428,0.2857142857142857,,,22,1286.2908496521738,322.7808052706895,0.5,8,24627.22134452712,27460.454387722035,0.05,0.22360679774997894,0.05,0.22360679774997894,,,0.25,0.5,0.511766315719159,0.045454545454545456,0.2132007163556105,0.0,1286.0597661830577,116.40943732346135
45,0.6818181818181818,0.4767312946227962,0.9290235026724256,0.17303194437938874,0.962396593878064,0.19410947208758952,31.133333333333344,72.83412890488448,4,1,,1.0,0.0,1528.1932634887687,1289.4127912091171,0.09523809523809523,,,22,3044.7932608695655,740.680803834935,0.75,8,106143.21174961404,128798.02106688565,0.05,0.22360679774997894,0.05,0.22360679774997894,,,0.125,0.22727272727272727,0.4289320272288885,0.045454545454545456,0.2132007163556105,0.0,3096.870348458328,242.22122473550226
46,0.45454545454545453,0.5096471914376255,0.8901092517983178,0.22793705467486777,1.0357889621427419,0.15425322314310588,168.72857142857143,273.16484792677323,4,1,,1.0,0.0,1842.3011314721332,1579.3526829838663,0.23809523809523808,,,22,4055.7254956521742,1315.5575827606524,1.0,2,1149418.088086579,1369706.8750865615,0.3,0.4701623459816272,0.4,0.5026246899500346,,,0.5,0.36363636363636365,0.4923659639173308,0.18181818181818182,0.3947710169758613,0.0,4092.3990639539184,838.0204373340191
47,0.2727272727272727,0.4558423058385518,0.8769882688530674,0.24963202464627926,1.0310909242848163,0.17074961913433212,84.79999999999997,173.44375457190733,10,1,,1.0,0.0,4404.769712711946,3594.000104717597,0.23809523809523808,,,22,8655.245313043479,2083.8607322629923,0.6,10,676754.8621966091,884932.6455894932,0.45,0.5104177855340405,1.0,0.0,,,0.5,0.5,0.511766315719159,0.0,0.0,0.0,8802.934093347985,633.3947248413805
48,0.5,0.511766315719159,0.8639687516638159,0.2788222236750523,0.9702519625868569,0.15714826901813392,-9.802857142857139,48.09384504724667,3,1,,1.0,0.0,755.6889960335134,623.1694872923816,0.19047619047619047,,,22,1390.941428173913,349.02414875911023,0.25,8,36319.00922003636,40898.30164937978,0.35,0.4893604849295929,0.3,0.4701623459816272,,,0.125,0.3181818181818182,0.4767312946227962,0.045454545454545456,0.2132007163556105,0.0,1423.3261978040152,131.66429970088808
49,0.6363636363636364,0.49236596391733095,0.8793403017438454,0.2652969715358493,0.9782493385551656,0.17515248954494453,-37.19904761904762,89.18311952969363,8,1,,1.0,0.0,1086.6839933909584,877.2675699422502,0.19047619047619047,,,22,1864.3037843200002,554.1948510994354,0.25,8,243140.9354479204,286286.2327384676,0.6,0.5026246899500346,0.6,0.5026246899500346,,,0.625,0.4090909090909091,0.5032362797401964,0.045454545454545456,0.2132007163556105,0.0,1900.4475556463165,344.71079647853264
50,0.45454545454545453,0.5096471914376255,0.9050837948149463,0.21229953316349284,0.9230379376253988,0.18666849786732478,5.300000000000009,228.6267788339764,3,1,,1.0,0.0,2026.9381313062738,1687.7235104490142,0.09523809523809523,,,22,3786.050843869565,1008.8374334909162,0.3333333333333333,3,637952.76843036,693733.2206691208,0.1,0.30779350562554625,0.2,0.4103913408340617,,,0.6666666666666666,0.18181818181818182,0.3947710169758613,0.09090909090909091,0.29424494316824984,0.0,3812.904548097578,526.4960585624437
51,0.5909090909090909,0.5032362797401965,0.8946402733306037,0.24070426522234997,0.9626563880615441,0.20172703430318614,-4.359523809523818,17.190470463658183,3,1,,1.0,0.0,576.5638275989736,467.9434216491614,0.23809523809523808,,,22,1067.191753478261,248.7204952845995,1.0,2,2836.478056512062,3082.743717268329,0.3,0.4701623459816272,0.25,0.4442616583193193,,,0.5,0.5909090909090909,0.5032362797401964,0.2727272727272727,0.4558423058385519,0.0,1089.9147839370378,35.535189339191675
52,0.5,0.511766315719159,0.8791799734062333,0.26308295968200285,1.0526063154499925,0.15860625642135187,132.83333333333337,567.399570261851,2,1,,1.0,0.0,4160.057273392902,3520.7935155783707,0.047619047619047616,,,22,8659.292213043478,2281.830727887986,0.4,5,3107515.7738815993,3497982.5715969508,0.4,0.5026246899500346,0.55,0.5104177855340405,,,0.8,0.4090909090909091,0.5032362797401964,0.045454545454545456,0.21320071635561047,0.0,8852.260939663747,1180.7841658067866
53,0.5454545454545454,0.5096471914376255,0.9381519772730542,0.12151562951204656,0.993390778742325,0.1867356674462966,124.85238095238094,191.77289073027896,3,1,,1.0,0.0,3890.4511227370513,3292.857550708,0.14285714285714285,,,22,8118.921086956524,2039.5127093517153,0.16666666666666666,6,1642468.3091555003,1849631.8168796909,0.35,0.48936048492959283,0.1,0.30779350562554625,,,0.3333333333333333,0.2727272727272727,0.4558423058385518,0.0,0.0,0.0,8179.380998394557,888.6846886167316
54,0.5909090909090909,0.5032362797401965,0.8724730999870863,0.22933333652807986,1.0321642472402905,0.1084653546687292,-5.859047619047617,76.59595758946826,2,1,,1.0,0.0,622.2866904876845,500.2558272671456,0.23809523809523808,,,22,1142.674982608696,270.3857784171138,0.8,5,20534.617348107866,20858.678656071937,0.2,0.4103913408340617,0.45,0.5104177855340404,,,0.4,0.4090909090909091,0.5032362797401964,0.045454545454545456,0.21320071635561047,0.0,1149.8806952953512,92.93028417140286
55,0.22727272727272727,0.42893202722888857,0.8878747102851121,0.2481796541958793,1.0331616907357433,0.09376271209682156,203.91380952380956,411.69901406824124,7,1,,1.0,0.0,565.4517757039795,484.4684192214799,0.23809523809523808,,,22,1746.7655195869568,1325.4452172169833,1.0,2,1967789.2601907256,2696399.301505258,0.4,0.5026246899500346,0.55,0.5104177855340404,,,0.5,0.3181818181818182,0.4767312946227962,0.2727272727272727,0.4558423058385519,0.0,1666.9556002901227,1178.8503832644885
