,local_extrema.mean,local_extrema.sd,local_range.mean,local_range.sd,lumpiness.mean,lumpiness.sd,moving_acf.mean,moving_acf.sd,moving_acf_shift.mean,moving_acf_shift.sd,moving_approx_ent.mean,moving_approx_ent.sd,moving_avg.mean,moving_avg.sd,moving_avg_shift.mean,moving_avg_shift.sd,moving_gmean.mean,moving_gmean.sd,moving_gmean_shift.mean,moving_gmean_shift.sd,moving_kldiv.mean,moving_kldiv.sd,moving_kldiv_shift.mean,moving_kldiv_shift.sd,moving_kurtosis.mean,moving_kurtosis.sd,moving_kurtosis_shift.mean,moving_kurtosis_shift.sd,moving_lilliefors.mean,moving_lilliefors.sd,moving_sd.mean,moving_sd.sd,moving_sd_shift.mean,moving_sd_shift.sd,moving_skewness.mean,moving_skewness.sd,moving_skewness_shift.mean,moving_skewness_shift.sd,moving_var.mean,moving_var.sd,moving_var_shift.mean,moving_var_shift.sd,stability.mean,stability.sd
10,,,,,,,-0.2816453748370016,0.31276387180556264,0.2717873295453743,0.25939565153624417,-0.6931471805599453,0.0,7763.943333333332,1463.3210363188716,242.39473684210532,160.56501712342782,7759.372894395953,1460.6832868340284,241.9297804368829,161.0730645392434,0.11552453009332418,0.23104906018664834,0.30806541358219786,0.26679247418954294,-2.333333333333333,6.447549437995551e-15,6.661338147750939e-15,7.660449479454463e-15,,,278.2593044624768,204.52251147075518,137.72877953843908,146.72741866234372,-0.036888291715851194,0.28188680034592173,0.3889925817713081,0.24924845691485945,117166.2253333313,147291.40501514237,82478.86192982491,92809.05523041176,,
11,,,,,,,-0.21707595920214157,0.25190063606464874,0.28223733577660465,0.2646669658800588,-0.6931471805599453,0.0,3132.3566666666675,167.26818334009263,76.41754385964923,55.76154961848226,3130.7329083399563,167.50978036493615,76.73225474235562,55.68401442101864,0.18483924814931976,0.2531015643091937,0.46209812037329956,2.6936734894589763e-15,-2.3333333333333313,4.827270030801941e-15,5.095339355121771e-15,5.274032617168725e-15,,,103.72669702935005,67.79805661487015,57.33700897420126,46.43515095941239,-0.055836825471862174,0.27105739162553194,0.28983735209587524,0.22388147953668927,15125.975333334054,19956.748036388413,14999.323508771902,17562.027899806097,,
12,,,,,,,-0.20859359869181882,0.31704899534103054,0.3262166766938874,0.3726206176922505,-0.6931471805599453,0.0,1060.5045000000002,111.6428481341414,26.5359649122807,16.470264998166016,1060.1381023868012,111.54640477833057,26.55039293085098,16.46407081632772,0.13202803439237146,0.22548079469084167,0.3080654135821999,0.23862644326927196,-2.333333333333333,5.2337517097130566e-15,4.697996377887505e-15,4.158860581769456e-15,,,31.602097168218553,14.431217000282551,11.525138270498035,8.691021474275011,0.0005616264996946257,0.24524596621119338,0.24895532125922878,0.2032807944878192,1196.5395683333088,983.7789030131113,786.5093228070155,730.7718369887677,,
13,,,,,,,-0.175091418169837,0.3062761740419524,0.2285159718539179,0.325049054832382,-0.6931471805599453,0.0,2138.4695,473.5298085719308,99.42701754385963,75.52047414234664,2135.9355188760146,472.1964718847837,99.25674481148883,75.64765889442712,0.07701635339554948,0.18865076766896277,0.1848392481493187,0.25310156430919206,-2.3333333333333335,2.9633203412658935e-15,3.1787438178741324e-15,2.95416013282315e-15,,,114.72129910792782,71.68893208506603,39.43006543247743,29.42438539093241,0.021123395227534533,0.2261623363549477,0.18206592728391338,0.14244639158853714,18043.314303332987,20721.472830817023,9452.39430175438,9657.322080317776,,
14,,,,,,,-0.23039087277217557,0.2952587152678124,0.28328894484331213,0.3478069372015489,-0.6931471805599453,0.0,8932.301666666668,712.5014529973911,120.11929824561408,78.62359407429312,8931.143949043122,712.1413458271654,119.98222528922327,78.5639516905364,0.17328679513998438,0.20480310236636867,0.19804205158855132,0.1594389989532236,-2.3333333333333317,6.26547761814678e-15,5.048593122505975e-15,7.018874139926972e-15,,,157.33401529221086,85.88572966468624,74.54956339939766,64.65167127685054,-0.05424957859170794,0.28711523147837964,0.3030978510595618,0.25991280298573205,31761.533000003423,26535.72722407172,24333.74385964918,22987.678092350463,,
15,,,,,,,-0.21129309709650435,0.2871324388837531,0.3025503469841269,0.2739722858647988,-0.6931471805599453,0.0,1067.4373333333333,170.5890380180681,37.38701754385971,25.820252288951558,1066.625850166861,170.55820352309127,37.37541773886998,25.74277201662635,0.09241962407465948,0.20665656188591455,0.23104906018664864,0.26679247418954305,-2.333333333333333,2.5327227896667206e-15,2.991758887410948e-15,2.815843522251327e-15,,,42.24609247798961,29.65540376202848,23.130972600197214,14.505787178294426,0.08586902554450332,0.23233361228856725,0.24364052849957915,0.20361657690056734,2620.203153333337,2956.089233703131,2036.5549947368468,2005.3750665011505,,
16,,,,,,,-0.21003973147352334,0.31798359419972994,0.31478180659716665,0.322336985335056,-0.6931471805599453,0.0,9364.585000000001,314.62411369927224,51.09122807017526,36.40852369694183,9364.430198635073,314.6066455122016,51.086112953518274,36.40353866187633,0.0,,,,-2.333333333333341,8.285961592873388e-14,5.724076183804228e-14,9.661499525462838e-14,,,55.20928766613016,37.229191367701226,23.5713033529582,13.95444167662749,0.004303801788165867,0.2428726524876335,0.2872859941084335,0.17432918758710245,4364.777499999784,4507.4933483883,2784.064912280768,2170.760342623509,,
17,,,,,,,-0.3182295259461081,0.3625040821030689,0.4092994567639581,0.3503787564817254,-0.6931471805599453,0.0,1203.8403333333338,96.24028026202058,32.04684210526312,25.79456870464923,1203.0335634469143,96.38058436006752,32.152393232577424,25.912637086814392,0.2772588722239823,0.25310156430919617,0.231049060186657,0.2667924741895356,-2.333333333333333,3.239432973406e-15,2.945012654795152e-15,2.6777041990155455e-15,,,49.36051167296114,21.24746698752717,21.674055132343433,13.378716031257056,-0.0647290530276629,0.2602338696152865,0.2520446818662061,0.2128163152221056,2865.342223333287,2464.7491138113483,2154.2573614035146,1615.0111293611387,,
18,,,,,,,-0.19308322074589795,0.3190258621413587,0.23991319280268342,0.3340658963612458,-0.6931471805599453,0.0,8406.218333333332,2583.7944217028585,558.9368421052634,342.1184602607729,8384.213255987583,2577.1169972229272,558.2330372131828,339.93487622225376,0.13862943611198902,0.20665656188591447,0.11552453009332424,0.13339623709477152,-2.333333333333333,5.610862497653111e-15,4.464265214808524e-15,9.22484652978076e-15,,,670.5987312342573,404.6721844190203,223.98198065535627,230.27729611937218,0.00798868015321684,0.22543581352431685,0.21620368171556065,0.17213098299324933,605274.2563333341,621361.8863616358,403395.6908771928,586176.5390888264,,
19,,,,,,,-0.24956337737654216,0.3172095772235877,0.2838929321115242,0.31858106356249716,-0.6931471805599453,0.0,2026.1441666666663,365.36253591487196,118.21649122807017,98.76850719822106,2021.0076531679194,362.48366872161466,118.05503129516673,100.29798064653704,0.11552453009332359,0.23104906018664703,0.15403270679109818,0.26679247418954133,-2.333333333333334,2.421684959979941e-15,2.4541772123292933e-15,2.1265254618783523e-15,,,143.51543961537533,119.03151251047828,74.69843829253402,78.50461414830937,-0.012326753956138551,0.29463498544052014,0.32390063497020555,0.2287424197323268,34056.75732999999,55853.250748484876,28566.389592982418,48989.44967586302,,
20,,,,,,,-0.2345469861545893,0.3325825304428633,0.27037175912761385,0.3406704534327097,-0.6931471805599453,0.0,6349.956666666666,1673.5845801139903,529.8859649122808,395.24698846523575,6291.352524368269,1685.6408831764957,551.0467323859195,437.2235609241344,0.1540327067910989,0.266792474189543,0.23104906018664842,0.3267527144895156,-2.333333333333334,1.4869050017971609e-15,1.3088945132422897e-15,1.4235018853696855e-15,,,839.8286003035424,602.278549922743,309.0646761069948,298.4862586267495,0.004336493317784171,0.24019320390987403,0.30567163004529246,0.18806200303779713,1049914.556999997,1322299.811120513,605044.9000000007,781480.1881318557,,
21,,,,,,,-0.11595164733502936,0.22574361078888885,0.10364236287684318,0.18966321798414398,-0.6931471805599453,0.0,9444.796666666667,1007.5474646082926,185.78947368421063,102.1151837252347,9443.032743730531,1007.3493727061739,185.7435702944447,102.1616671956524,-7.401486830841346e-17,7.401486830850286e-17,1.110223024628884e-16,5.233641528938201e-17,-2.333333333333333,2.817890664304536e-15,2.5476696775608854e-15,2.537499584838185e-15,,,211.59074952455256,78.00619779002199,43.92902825543566,38.14041772693253,0.01290818730726733,0.16805869981820842,0.17715187843658842,0.1136008601924034,50551.36383333516,37223.9063682303,20980.05315789463,21528.771429063432,,
22,,,,,,,-0.24800340283730682,0.302720025187226,0.2555968908191241,0.27107749645576756,-0.6931471805599453,0.0,7677.833333333331,1557.313031215297,254.66842105263132,163.50020745019626,7672.751985944199,1554.8100345545756,254.30514871559836,163.26578194372178,0.23104906018665639,0.26679247418955226,0.1540327067911096,0.26679247418953367,-2.333333333333335,5.013955671876577e-15,3.3657287483373165e-15,4.912526422372833e-15,,,301.9006067859624,197.95463184543377,147.99131186320966,101.64921242527642,0.019094052458698545,0.2548168627097087,0.34687275989248445,0.21168915842539515,128370.71083334042,136571.7852893518,103820.27315789495,101612.56058149863,,
23,,,,,,,-0.2701410660541324,0.383602916932766,0.4663508554728694,0.42868229720584977,-0.6931471805599453,0.0,1120.9026666666666,150.36991084795199,31.92526315789474,21.910731242926115,1120.128736786565,150.16974266451663,31.897327616135517,21.801524914263574,0.2772588722239774,0.2531015643091916,0.23104906018664859,0.2667924741895407,-2.3333333333333335,3.3450514428981325e-15,2.804773956947764e-15,3.388725724659237e-15,,,47.20435829015984,22.09631873954497,19.908388068037425,13.5452144007783,-0.007007827384862925,0.2541782982708949,0.31369470633787183,0.20648660474667663,2692.086378333369,2355.407094040188,1898.3748596491243,1554.1990060137514,,
24,,,,,,,-0.22149408629763193,0.3569239696291667,0.3854680921033408,0.39543045812985794,-0.6931471805599453,0.0,4661.106666666667,904.280798221851,162.85035087719288,105.97420490293067,4657.335738204353,903.6189467186076,162.67660962908295,105.45984437125286,7.40148683083798e-17,1.0467283057896928e-16,1.480297366167596e-16,,-2.333333333333333,1.6205173354474603e-15,1.5659987926291681e-15,1.809165767257662e-15,,,217.11130485412338,88.5968387888398,72.25153810158024,54.32256177988071,0.061150909052730865,0.1994377374995141,0.2527931726625288,0.15246529138418446,54594.248546666975,38946.36663696998,30490.978121052736,24480.990427138862,,
25,,,,,,,-0.20747117056595127,0.29526015541295464,0.1879175887198163,0.2840456392698633,-0.6931471805599453,0.0,8805.935,1044.090875224982,168.21578947368417,72.37395289625822,8804.33095162133,1044.1269418197319,168.1707253032524,72.26979992658904,0.15403270679110923,0.2667924741895607,0.4620981203733274,1.2412670766236366e-16,-2.3333333333333313,3.817481794204512e-15,4.113668470190054e-15,4.289906122388458e-15,,,191.58143101183856,76.55579177409483,70.79581033020732,58.11574009200646,0.009704409344983397,0.2310011066214063,0.3450061472465245,0.21894662099925974,42271.194499994475,31498.091641442614,27589.07859649103,24633.694639684218,,
26,,,,,,,-0.2619890779758617,0.2452737317178771,0.2933694652015182,0.19813302773185806,-0.6931471805599453,0.0,1490.7212280701756,110.30139038673792,32.634444444444426,25.648797370168204,1490.218912345863,110.22514919932937,32.64474973818957,25.57908308945148,0.154032706791097,0.26679247418953955,0.4620981203732908,1.2412670766236366e-16,-2.3333333333333317,4.560180914584725e-15,4.169504248036699e-15,5.10478541514151e-15,,,39.11457744836924,27.95536772449238,22.6010544025918,16.544460264347155,0.020345950749024712,0.2726379398845499,0.36353299911865744,0.21418654769858778,2270.321038596509,2797.3318347551353,2019.375355555559,2000.844661156481,,
27,,,,,,,-0.22257265654761435,0.22408644890188686,0.1592728893216223,0.16720782546691326,-0.6931471805599453,0.0,8787.984999999999,1242.6286615807114,197.8982456140349,117.5171568633491,8785.647828056468,1241.8628193290122,197.86358031642789,117.72817562143936,0.19254088348887377,0.22716560612475872,0.27725887222397805,0.19330951282643444,-2.333333333333333,4.391534262977252e-15,4.090295353882156e-15,4.726714772220351e-15,,,214.09768114928505,139.29028099177677,109.32245980231447,103.44264026977768,-0.003033765561227736,0.28747818440856165,0.3610440907625425,0.2624028317670389,64269.51033333066,72757.35323459117,54890.71403508749,60749.152462674145,,
28,,,,,,,-0.30931927044935287,0.3090406199107418,0.2344516946295228,0.2340550653265942,-0.6931471805599453,0.0,1127.0193333333332,214.715051593545,35.34894736842105,20.93189901469223,1126.0919208180353,214.69839949819178,35.312459471294154,20.81727572834573,0.26405606878473864,0.2078830210917905,0.15403270679110187,0.11931322163463079,-2.333333333333333,3.1583126114342507e-15,2.991758887410948e-15,3.773574165638309e-15,,,51.72892733456589,22.099509960792442,19.006112326145423,14.275960644794615,0.005752463145460837,0.298286533777878,0.35461668788486544,0.2532274938985382,3139.850846666605,2344.9517378886376,2051.3429298245583,1844.4215250184254,,
29,,,,,,,-0.3151944107071536,0.3305148247415426,0.3390408205647192,0.3076054917514153,-0.6931471805599453,0.0,9312.115,424.8983365816185,63.78596491228123,62.41819863203214,9311.733832795524,424.6538965523125,63.78223014076732,62.433670831035265,0.23104906018664842,0.23104906018664842,0.23104906018664842,0.0,-2.3333333333333397,1.5599782354633325e-14,1.0471156105938318e-14,1.5945569044277428e-14,,,80.26313593176765,68.77388970883864,32.90385971363424,41.54525223538529,0.02406951883820526,0.2252323306662755,0.3184233233562334,0.19129294522062926,10935.526500000735,15154.542973594784,7514.514912280778,11028.505414930127,,
30,,,,,,,-0.16936493029563565,0.2839256216152479,0.24130535260377395,0.30103410313932016,-0.6931471805599453,0.0,9548.083333333334,523.4175303260596,239.0245614035087,115.34397180762697,9545.156244448095,523.1532120127354,238.93601929491544,115.42079338995025,0.1283605889925834,0.20376611796969052,0.17328679513998846,0.20480310236637517,-2.333333333333334,3.0376959428710533e-15,2.85152018956356e-15,3.2945041021815174e-15,,,263.83375291433345,124.12300205196013,113.69595539057921,64.6995919966547,0.07681552712756527,0.23264411742723085,0.24099192172053924,0.22224976091623422,84244.4428333329,58493.95053221841,52390.95263157888,27979.179264923303,,
31,,,,,,,-0.2743721056397167,0.3011337225368377,0.30880711174508396,0.32266735387644097,-0.6931471805599453,0.0,9287.945000000002,676.8303236777352,119.46842105263194,69.00379616832677,9286.9730819589,676.7430937671425,119.50702460043689,68.94979603318023,3.700743415390157e-17,5.2336415289076885e-17,7.401486830780314e-17,,-2.3333333333333344,6.4580051478134135e-15,4.884981308350689e-15,5.919338803748828e-15,,,150.0912027780328,70.47672639589824,65.41141540773931,59.29183661299643,-0.04636098586838712,0.2406415178376159,0.3101761527479696,0.2057063746922638,27245.98966666475,25745.212665475974,22295.849122806925,24059.958183165294,,
32,,,,,,,-0.3107306665243108,0.3326257966626664,0.27404444834642266,0.29789360119811414,-0.6931471805599453,0.0,9068.875000000002,1229.4597879397359,224.16140350877183,160.67653545192672,9064.488092352723,1229.4251262779044,223.6482761195229,160.11785102818223,0.23104906018664848,0.23104906018664836,0.38508176697774715,0.11931322163463538,-2.333333333333333,3.372862972785468e-15,3.038505120026744e-15,3.2372961440353524e-15,,,312.62921865970964,152.45419838017935,128.39049476500293,112.57032172555581,0.06834986128467443,0.27109337086389473,0.2813184757091916,0.22007322816091382,119817.19683333646,107345.20163026462,88291.51298245628,90105.35592142337,,
33,,,,,,,-0.059531694925113364,0.07378700738819288,0.04953365102631791,0.06489016015528158,-0.6931471805599453,0.0,6642.493333333335,1176.9767541613808,190.62982456140364,60.88724541044049,6640.130213555343,1177.195910044206,190.714426989216,61.009602359758695,0.11552453009331946,0.19635394441482168,0.15403270679108566,0.20009435564213326,-2.3333333333333335,2.5673216506890232e-15,2.4541772123292933e-15,2.6246320229091114e-15,,,200.96603412144128,79.04299160759454,64.4754042149815,54.255090373332116,-0.027614378651286752,0.23276452862040228,0.28904454062040513,0.256755637080732,46322.751666664655,31364.67788414121,24362.043157894732,21179.85637562151,,
34,,,,,,,-0.3624277406296031,0.3551098498562414,0.37240559147517455,0.2990550837123352,-0.6931471805599453,0.0,9263.574999999997,638.1416182146858,149.14035087719282,101.90564237576918,9261.245738959673,637.9277302734837,148.4263479197765,100.76324441861011,0.18483924814931701,0.25310156430919,0.4620981203732927,4.776325174013484e-15,-2.3333333333333335,6.464431025172116e-15,5.445936099740242e-15,8.153525872378286e-15,,,227.0204309388394,121.23266135247161,102.5466439845,90.2855905037098,0.10578864522517228,0.22848520759831528,0.28633474905802253,0.19107811385518375,65500.766333329244,60378.060613370195,47442.71999999959,49953.736261965765,,
35,,,,,,,-0.09620943969810039,0.16841392681474132,0.13838834744896247,0.2220266376026816,-0.6931471805599453,0.0,8157.505000000003,1794.4264787161235,285.6842105263159,198.42060898549687,8152.399564943744,1790.8779960252814,285.34461570425066,197.936897951107,0.1732867951399864,0.22121263344432304,0.15403270679109904,0.13339623709477158,-2.3333333333333344,2.092905629436549e-15,1.495879443705474e-15,1.8142584325527723e-15,,,317.98041620834135,210.59967863216224,97.52855583499789,101.35323563159393,0.03472184055672869,0.23033719507891445,0.3233377293213699,0.22174225263556252,143246.15850000153,188545.84415175414,77436.98315789447,119584.21016036977,,
36,,,,,,,-0.3170862123112698,0.27631748811527695,0.2680465201810119,0.24593990639509478,-0.6931471805599453,0.0,1844.7540000000001,154.4283249046802,50.029649122807015,43.78710346094699,1843.345413208081,155.84377514668367,50.4640684486413,44.249264373759665,0.16503504299047517,0.2197714934555902,0.23104906018667648,0.2066565618859332,-2.333333333333334,6.939139317288596e-15,6.661338147750939e-15,1.0582832122757162e-14,,,67.73596487528194,51.99474329787342,34.4302167435436,35.95742420812114,0.02519467612804389,0.274563573934309,0.3806969129213724,0.2570464840873125,7156.441601666595,9990.314519588695,4786.065831578939,6933.071404010586,,
37,,,,,,,-0.23097216628921785,0.31433329104305413,0.3567703741056847,0.36771964826173403,-0.6931471805599453,0.0,2758.800333333333,465.12070495732627,197.22947368421066,168.60216162689954,2746.8995692179024,460.05597001720633,196.61524486291603,167.15266593608055,0.154032706791099,0.266792474189543,0.4620981203732968,1.2412670766236366e-16,-2.333333333333332,2.4893191851359895e-15,1.2855213969343918e-15,2.335376054716817e-15,,,273.49033255570805,179.97260248189684,82.56998641081204,66.11088746653749,-0.04858394739739021,0.2616434165262017,0.3317352959313943,0.2490540582357176,105567.59276333328,117129.92145053453,54419.309508772094,61609.1781545126,,
38,,,,,,,-0.26710034529533294,0.33257500171995236,0.38525759947456967,0.33021900129990295,-0.6931471805599453,0.0,1811.1366666666665,197.4840089462277,54.278947368421065,35.107048306653745,1810.080106354681,197.57287528493006,54.39247580732567,35.072780837000046,0.11552453009331727,0.23104906018663454,0.30806541358217954,0.2667924741895268,-2.333333333333334,2.7147047011718817e-15,2.96838577110305e-15,2.8858306284470726e-15,,,67.43247971856866,34.60971893221011,30.11172096134997,25.098333454431028,-0.003587335346347152,0.24192202191606055,0.3913586639582846,0.21116385095938417,5685.080333333427,5773.563874712663,4307.869473684213,4274.309510888072,,
39,,,,,,,-0.3198302927210776,0.33270626236419926,0.3526570239750103,0.3497889990326917,-0.6931471805599453,0.0,3624.0616666666683,306.6768580066681,126.78771929824562,97.0589042292794,3619.54711023216,308.07268945284227,127.17212523542038,97.35209358990095,0.11552453009332417,0.2310490601866484,0.15403270679109896,0.266792474189543,-2.333333333333333,2.2297756955897955e-15,2.126953584018721e-15,2.488392409532336e-15,,,191.31549011622124,109.12550753447165,71.5374834531255,74.91852663782588,0.008316874488335447,0.25596262267132824,0.37344339881051725,0.23743470578299927,47914.57433333319,52992.161156343456,30654.41350877192,39037.467918630064,,
40,,,,,,,-0.3093550491066016,0.3547369019737336,0.24336021546369785,0.2877933971340285,-0.6931471805599453,0.0,1440.2561666666668,204.4495355091625,59.060350877193024,41.036017330980904,1437.7647300799958,204.52576435186333,59.95037273325611,42.90991112458513,0.15403270679110173,0.23862644326927474,0.18483924814932534,0.2531015643091936,-2.333333333333333,2.4472668490436314e-15,2.921639538487254e-15,2.5352260429563406e-15,,,79.46779470701003,67.91417112594479,35.94623535672917,50.33774470280675,-0.06690822165100754,0.2738392241577351,0.33145327983692063,0.2590585332811778,10696.848303333401,19073.909130066808,7341.066936842106,13156.109949287202,,
41,,,,,,,-0.3468077781234478,0.334840518502834,0.3919493568701034,0.3406002680058507,-0.6931471805599453,0.0,1860.9646666666667,177.0368086430132,53.4610526315789,57.723606293454736,1858.5256497241455,182.00753200915472,54.671986781969,60.59034882125481,0.29706307738283516,0.21977149345557254,0.23104906018665192,0.2066565618859121,-2.333333333333333,4.689849422680024e-15,4.066922237574257e-15,4.351830448488226e-15,,,75.25432314025393,75.05642204276724,37.76960139062715,41.76041201494033,-0.05808740688966565,0.27540858225709397,0.35275169759148595,0.23908338416707353,11015.006316666655,23741.645398719607,7823.014531578958,14386.801030357658,,
